ID,Recipe,Produced,Link,Ordered 0,I want,I have,Ingredients,Ing 1,Amt 1,,Ing 2,Amt 2,,Ing 3,Amt 3,,Ing 4,Amt 4,,Ing 5,Amt 5,,Ing 6,Amt 6,,Ing 7,Amt 7,,Ing 8,Amt 8,,Ing 9,Amt 9,,Ing 10,Amt 10,,Ing 11,Amt 11,,Dup,Category,Skill,Skill Req,Value,Markup,Value Per,Profit,Npc Value,Price Override,Found Where,Notes,Icon,Ordered Value 0,Markup %,CraftCount,Target Items 0,Item Count,Craft Order,,IconName,,,Material Bonus1,,Material Bonus2,,Material Bonus3,,Material Bonus4,,Material Bonus5,,Material Bonus6,Weight,Min Damage,Damage / Max Damage,SDD,StrMod,DexMultipler,IntMultipler,Critical,Range,Durability,Damage Resistance,Damage Absorption,Damage Avoidance,Fizzle,Slugs,Weapon Damage,Weapon Critical,,,,,,,Source,EndRecipe,LinkSingle1,Total from Base,BlackBar,ID#,Search1,Search2,RecipeName,Tool List,Price0,Price1,Price2,Price3,Price4,Price5,Price6,Price7,Price8,Price9,Price10,,,Icon_Filenames,Sort
Fustian Cloth Leggings with Copper Binding and Hardened Leather#_734cad29e2b82d1eeb6b9e9bd348e792,Fustian Cloth Leggings with Copper Binding and Hardened Leather,1,,0,,,"Tailoring Scissors, Bone Needle, (4)Bolt of Fustian Cloth, (2)Copper Binding, Yard of Hardened Leather, (3)Wax",Tailoring Scissors,1,0,Bone Needle,1,0,Bolt of Fustian Cloth,4,0,Copper Binding,2,0,Yard of Hardened Leather,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,1465.20,133.20,1332,-1297.00,70,,,,,0.00,10.00,0.00,0,1,4,,,,4%,Focus,2%,Focus,1%,Weapon Damage,0.25,Combat Damage,0.50%,Weapon Damage,,,1,,,,,,,,,100,1,0,0,0,,,,,,,,,,,,,1,,64,,,Fustian Cloth Leggings with Copper Binding and Hardened Leather,,,,,,,,,,,,,,,,
Fustian Cloth Leggings with Copper Binding and Leather#_0f31239a96532530f94babbf3d3e15fe,Fustian Cloth Leggings with Copper Binding and Leather,1,,0,,,"Tailoring Scissors, Bone Needle, (4)Bolt of Fustian Cloth, (2)Copper Binding, Yard of Leather, (3)Wax",Tailoring Scissors,1,0,Bone Needle,1,0,Bolt of Fustian Cloth,4,0,Copper Binding,2,0,Yard of Leather,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,1240.80,112.80,1128,-1093.00,70,,,,,0.00,10.00,0.00,0,1,4,,,,4%,Focus,2%,Focus,1%,Weapon Damage,0.25,Combat Damage,,,,,1,,,,,,,,,100,1,0,0,0,,,,,,,,,,,,,1,,55,,,Fustian Cloth Leggings with Copper Binding and Leather,,,,,,,,,,,,,,,,
Fustian Cloth Leggings with Copper Binding and Supple Leather#_08057374ec93d41d3333ed8e6416461a,Fustian Cloth Leggings with Copper Binding and Supple Leather,1,,0,,,"Tailoring Scissors, Bone Needle, (4)Bolt of Fustian Cloth, (2)Copper Binding, Yard of Supple Leather, (3)Wax",Tailoring Scissors,1,0,Bone Needle,1,0,Bolt of Fustian Cloth,4,0,Copper Binding,2,0,Yard of Supple Leather,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,1465.20,133.20,1332,-1297.00,70,,,,,0.00,10.00,0.00,0,1,4,,,,4%,Focus,2%,Focus,1%,Weapon Damage,25%,Combat Damage,0%,Weapon Critical Damage,,,1,,,,,,,,,100,1,0,0,0,,,,,,,,,,,,,1,,62,,,Fustian Cloth Leggings with Copper Binding and Supple Leather,,,,,,,,,,,,,,,,
Fustian Cloth Leggings with Iron Binding and Hardened Leather#_3136cab1788b44d410a6111fade8b949,Fustian Cloth Leggings with Iron Binding and Hardened Leather,1,,0,,,"Tailoring Scissors, Bone Needle, (4)Bolt of Fustian Cloth, (2)Iron Binding, Yard of Hardened Leather, (3)Wax",Tailoring Scissors,1,0,Bone Needle,1,0,Bolt of Fustian Cloth,4,0,Iron Binding,2,0,Yard of Hardened Leather,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,1465.20,133.20,1332,-1297.00,70,,,,,0.00,10.00,0.00,0,1,4,,,,4%,Focus,2%,Focus,4%,Item Damage Resist,0.25,Combat Damage,0.50%,Weapon Damage,,,1,,,,,,,,,100,1,0,0,0,,,,,,,,,,,,,1,,62,,,Fustian Cloth Leggings with Iron Binding and Hardened Leather,,,,,,,,,,,,,,,,
Fustian Cloth Leggings with Iron Binding and Supple Leather#_39cc3e731b2224ad5d79fd456c179198,Fustian Cloth Leggings with Iron Binding and Supple Leather,1,,0,,,"Tailoring Scissors, Bone Needle, (4)Bolt of Fustian Cloth, (2)Iron Binding, Yard of Supple Leather, (3)Wax",Tailoring Scissors,1,0,Bone Needle,1,0,Bolt of Fustian Cloth,4,0,Iron Binding,2,0,Yard of Supple Leather,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,Production,Tailoring,,1465.20,133.20,1332,-1297.00,70,,,,,0.00,10.00,0.00,0,1,4,,,,4%,Focus,2.00%,Focus,4%,Item Damage Resist,0.25,Combat Damage,0.20%,Weapon Critical Damage,,,1,,,,,,,,,100,1,0,0,0,,,,,,,,,,,,,1,,60,,,Fustian Cloth Leggings with Iron Binding and Supple Leather,,,,,,,,,,,,,,,,
Fustian Cloth Straps#_a7433e18821850e858b6e20b9c464471,Fustian Cloth Straps,1,,0,,,"Loom Shuttle, Spool of Fustian Thread, Wax",Loom Shuttle,1,0,Spool of Fustian Thread,1,0,Wax,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Textiles,35,143.00,13.00,130,-127.50,5,,,,,0.00,10.00,0.00,0,1,3,,,,0.10%,Focus,0.10%,Focus,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,21,,,Fustian Cloth Straps,,,,,,,,,,,,,,,,
Gaiaism Gem#_c3d9d5179de1bf9f290c879e4c521564,Gaiaism Gem,1,,0,,,"Mortar and Pestle, Emerald, (10)Mandrake Root",Mortar and Pestle,1,0,Emerald,1,0,Mandrake Root,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,25,484.00,44.00,440,-390.00,100,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,Gaiaism Gem,,,,,,,,,,,,,,,,
Gaiaism Jewel#_ed517cce6050fa052639de91ab89f6d4,Gaiaism Jewel,2,,0,,,"Mortar and Pestle, Emerald, (5)Mandrake Root",Mortar and Pestle,1,0,Emerald,1,0,Mandrake Root,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,25,473.00,43.00,430,-380.00,100,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,14,,,Gaiaism Jewel,,,,,,,,,,,,,,,,
Garlic Cheese Bread#_14015b70417c26dc01d06feb074edb18,Garlic Cheese Bread,4,,0,,,"Cooking Pot, (4)Sack of Flour, Wedge of Cheese, Butter, Onion, Jar of Cooking Oil, Sack of Salt, Garlic",Cooking Pot,1,0,Sack of Flour,4,0,Wedge of Cheese,1,0,Butter,1,0,Onion,1,0,Jar of Cooking Oil,1,0,Sack of Salt,1,0,Garlic,1,0,,,0,,,0,,,0,,Production,Cooking,25,77.00,7.00,70,-57.50,25,,,,Market_Bakery_BreadLoafA,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,20,,,Garlic Cheese Bread,,,,,,,,,,,,,,,,
Garlic#,Garlic,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,2.20,0.20,2,-1.00,2,,,,Garlic,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,7,,,Garlic,,,,,,,,,,,,,,,,
Garnet Fragment#,Garnet Fragment,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,1.10,0.10,1,-0.50,1,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,16,,,Garnet Fragment,,,,,,,,,,,,,,,,
Garnet Gem#,Garnet Gem,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,GemGarnet,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,11,,,Garnet Gem,,,,,,,,,,,,,,,,
Garnet#_e0990d1faa7197f5bccf2ab8a57add05,Garnet,1,,0,,,"Mortar and Pestle, (400)Garnet Fragment, (10)Mandrake Root",Mortar and Pestle,1,0,Garnet Fragment,400,0,Mandrake Root,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,20,462.00,42.00,420,-320.00,200,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,7,,,Garnet,,,,,,,,,,,,,,,,
Gated Rough Stone Fence#_a327a3273dec5e7edc905ff33b5a7138,Gated Rough Stone Fence,1,,0,,,"Smelting Tongs, (25)Granite Block, (5)Metal Binding",Smelting Tongs,1,0,Granite Block,25,0,Metal Binding,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,280.50,25.50,255,-230.00,50,,,,HousePlotStone_wall_forGate_modular_10m,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,24,,,Gated Rough Stone Fence,,,,,,,,,,,,,,,,
Gated Rough Wooden Fence#_6f5846602d351017c49dbc55e30cf8a4,Gated Rough Wooden Fence,1,,0,,,"Carpentry Hammer, (12)Maple Wood, (5)Metal Binding",Carpentry Hammer,1,0,Maple Wood,12,0,Metal Binding,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,50,209.00,19.00,190,-190.00,0,,,,HousePlotWoodFences_forGate_modular_10m,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,25,,,Gated Rough Wooden Fence,,,,,,,,,,,,,,,,
Gated Rough Wooden Fence#_a275c27089f3928e60a7e2ec38697d45,Gated Rough Wooden Fence,1,,0,,,"Carpentry Hammer, (12)Pine Wood, (5)Metal Binding",Carpentry Hammer,1,0,Pine Wood,12,0,Metal Binding,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,50,209.00,19.00,190,-190.00,0,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,25,,,Gated Rough Wooden Fence,,,,,,,,,,,,,,,,
Gated Tall Rough Stone Fence#_6ecc411a70d1c1ed6cb7af4a7ab03f4f,Gated Tall Rough Stone Fence,1,,0,,,"Smelting Tongs, (35)Granite Block, (5)Metal Binding",Smelting Tongs,1,0,Granite Block,35,0,Metal Binding,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,?,335.50,30.50,305,-305.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,29,,,Gated Tall Rough Stone Fence,,,,,,,,,,,,,,,,
Gem Fragment#,Gem Fragment,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,13,,,Gem Fragment,,,,,,,,,,,,,,,,
Gem Socketed Chest Armor#_2f7be2ee661b576d91faa85d12eb853d,Gem Socketed Chest Armor,1,,0,,,"Mortar and Pestle, Cut Gem, Crafted Chest Armor, (10)Mandrake Root",Mortar and Pestle,1,0,Cut Gem,1,0,Crafted Chest Armor,1,0,Mandrake Root,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,60,22.00,2.00,20,-19.50,1,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,25,,,Gem Socketed Chest Armor,,,,,,,,,,,,,,,,
Gem Socketed One-handed Weapon#_782b73cb65bd7c5c5398ca250364bd80,Gem Socketed One-handed Weapon,1,,0,,,"Mortar and Pestle, Cut Gem, Crafted Weapon, (10)Mandrake Root",Mortar and Pestle,1,0,Cut Gem,1,0,Crafted Weapon,1,0,Mandrake Root,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,?,104.50,9.50,95,-95.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,31,,,Gem Socketed One-handed Weapon,,,,,,,,,,,,,,,,
Gem Socketed Two-handed Weapon#_3d7d8445877467a68874e69b7c21dd3d,Gem Socketed Two-handed Weapon,1,,0,,,"Mortar and Pestle, (2)Cut Gem, Crafted Two-handed Weapon, (10)Mandrake Root",Mortar and Pestle,1,0,Cut Gem,2,0,Crafted Two-handed Weapon,1,0,Mandrake Root,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,60,22.00,2.00,20,-19.50,1,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,31,,,Gem Socketed Two-handed Weapon,,,,,,,,,,,,,,,,
Giant Rough Stone Paver#_92b59a3a13866091f4c846df17808d54,Giant Rough Stone Paver,1,,0,,,"Smelting Tongs, Stone Chisel, (23)Granite Block",Smelting Tongs,1,0,Stone Chisel,1,0,Granite Block,23,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,?,126.50,11.50,115,-115.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,24,,,Giant Rough Stone Paver,,,,,,,,,,,,,,,,
Ginger Root#,Ginger Root,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,12,,,Ginger Root,,,,,,,,,,,,,,,,
Gold Ingot#_4fd888d5cb19007f24a49ee14a951d6a,Gold Ingot,1,,0,,,"Smelting Tongs, Ingot Mold, (4)Gold Ore, Chunk of Coal",Smelting Tongs,1,0,Ingot Mold,1,0,Gold Ore,4,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,25.30,2.30,23,-22.50,1,,,,Gold_Ingot,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,11,,,Gold Ingot,,,,,,,,,,,,,,,,
Gold Ore#,Gold Ore,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,5.50,0.50,5,-2.50,5,,,,Gold_Ore,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,9,,,Gold Ore,,,,,,,,,,,,,,,,
Goldenrod Timber#_02b2539def200801e1768814166a895f,Goldenrod Timber,2,,0,,,"Cubit Measure, (2)Pine Timber, Sooty Bark, (4)Creosote",Cubit Measure,1,0,Pine Timber,2,0,Sooty Bark,1,0,Creosote,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Milling,,118.80,10.80,108,-103.00,10,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,17,,,Goldenrod Timber,,,,,,,,,,,,,,,,
Gothic Chair#_453802e5edba76ee74bb973fa1393d76,Gothic Chair,1,,0,,,"Carpentry Hammer, Wood Chisel, Sturdy Chair, (2)Wooden Boards",Carpentry Hammer,1,0,Wood Chisel,1,0,Sturdy Chair,1,0,Wooden Boards,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,16.50,1.50,15,-2.50,25,,,,gothicChair,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,13,,,Gothic Chair,,,,,,,,,,,,,,,,
Gothic Table#_da6383f8b61fa2641f0dfda0d4ae0e84,Gothic Table,1,,0,,,"Carpentry Hammer, Wood Chisel, Sturdy Table, (4)Wooden Boards",Carpentry Hammer,1,0,Wood Chisel,1,0,Sturdy Table,1,0,Wooden Boards,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,?,29.70,2.70,27,-27.00,,,,,gothicTable,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,13,,,Gothic Table,,,,,,,,,,,,,,,,
Granite Block#,Granite Block,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,5.50,0.50,5,-2.50,5,,,,Granite_Block,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,14,,,Granite Block,,,,,,,,,,,,,,,,
Gravestone#_85ac7316b02dd23f6e608001bf15fad1,Gravestone,1,,0,,,"Smelting Tongs, Stone Chisel, (11)Granite Block",Smelting Tongs,1,0,Stone Chisel,1,0,Granite Block,11,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,?,60.50,5.50,55,-55.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,11,,,Gravestone,,,,,,,,,,,,,,,,
Great Axe Head Mold#,Great Axe Head Mold,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Tool,Tool,,0.00,0.00,0,0.00,,,,,Mold_AxeHead,0.00,10.00,0.00,0,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,20,,,Great Axe Head Mold,,,,,,,,,,,,,,,,
Great Sword#_2642e08317b43da40a6bbfdb91be5c85,Great Sword,1,,0,,,"Smithing Hammer, Iron Great Sword Blade, Iron Hilt, Chunk of Coal",Smithing Hammer,1,0,Iron Great Sword Blade,1,0,Iron Hilt,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,212.30,19.30,193,-99.00,188,,,,,0.00,10.00,0.00,0,1,4,,,,10%,Weapon Damage, , ,,,,,,,,,10,,19,4,,,,14,,100,,,,,,23,14,,,,,,,,,,1,,12,,,Great Sword,,,,,,,,,,,,,,,,
Green Dye#_f8d619e08238160646c142d39d5801c4,Green Dye,1,,0,,,"Tanning Knife, (8)Pine Tree Bark, (2)Chunk of Coal",Tanning Knife,1,0,Pine Tree Bark,8,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Tanning,35,288.20,26.20,262,-262.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,Green Dye,,,,,,,,,,,,,,,,
Green Stall Awning#_aec7bac790ed5a8104680fc486e91461,Green Stall Awning,1,,0,,,"Carpentry Hammer, (20)Wooden Boards, (10)Bolt of Cloth, Green Dye",Carpentry Hammer,1,0,Wooden Boards,20,0,Bolt of Cloth,10,0,Green Dye,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,1036.20,94.20,942,-942.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Green Stall Awning,,,,,,,,,,,,,,,,
Grey Dye#_3e70039cbcbdce5629b095fe4242e4c2,Grey Dye,1,,0,,,"Tanning Knife, (4)Maple Tree Bark, (4)Pine Tree Bark, (2)Chunk of Coal",Tanning Knife,1,0,Maple Tree Bark,4,0,Pine Tree Bark,4,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Tanning,35,288.20,26.20,262,-262.00,,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,1,,9,,,Grey Dye,,,,,,,,,,,,,,,,
Grey Pine Binding#_fb308bcba4a8c71469e3443425989ce1,Grey Pine Binding,1,,0,,,"Wood Rasp, Grey Pine Timber, (3)Wax",Wood Rasp,1,0,Grey Pine Timber,1,0,Wax,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,195.80,17.80,178,-175.50,5,,,,Wood_Strip_01,0.00,10.00,0.00,0,1,4,,,,3%,Weapon Critical Chance,3%,Weapon Critical Chance,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,18,,,Grey Pine Binding,,,,,,,,,,,,,,,,
Grey Pine Board#_8bdf24b4b6abf9367c57114a57faaa55,Grey Pine Board,2,,0,,,"Cubit Measure, Grey Pine Timber, Creosote",Cubit Measure,1,0,Grey Pine Timber,1,0,Creosote,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Milling,,190.30,17.30,173,-173.00,,,,,Wood_Board_01,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,16,,,Grey Pine Board,,,,,,,,,,,,,,,,
Grey Pine Handle#_7f5bc3fed171f45578383f19ca6c9c86,Grey Pine Handle,1,,0,,,"Carpentry Hammer, Grey Pine Timber, Wax",Carpentry Hammer,1,0,Grey Pine Timber,1,0,Wax,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,191.40,17.40,174,-129.00,90,,,,WoodenHandle,0.00,10.00,0.00,0,1,4,,,,0.5,Damage Avoidance,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,17,,,Grey Pine Handle,,,,,,,,,,,,,,,,
Grey Pine Heartwood#_fb74e44a115693a2e6b26a7f5d412a4c,Grey Pine Heartwood,1,,0,,,"Wood Rasp, (4)Grey Pine Timber, Wax",Wood Rasp,1,0,Grey Pine Timber,4,0,Wax,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,759.00,69.00,690,-675.00,30,,,,Wood_Strip_01,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,20,,,Grey Pine Heartwood,,,,,,,,,,,,,,,,
Grey Pine Long Bow with Carapacian Bow String#_1b70f83871cfa6217e6f1ab6af93a8ea,Grey Pine Long Bow with Carapacian Bow String,1,,0,,,"Carpentry Hammer, Long Grey Pine Bowstave, (2)Carapacian Bow String, (5)Wax",Carpentry Hammer,1,0,Long Grey Pine Bowstave,1,0,Carapacian Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,3317.60,301.60,3016,-2941.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,3%,Weapon Critical Chance,3%,Weapon Critical Chance,5%,Spell Critical Chance,5%,Spell Critical Chance,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,46,,,Grey Pine Long Bow with Carapacian Bow String,,,,,,,,,,,,,,,,
Grey Pine Long Bow with Cotton Bow String#_4702c3945c610b5c091f730f3fa22609,Grey Pine Long Bow with Cotton Bow String,1,,0,,,"Carpentry Hammer, Long Grey Pine Bowstave, (2)Cotton Bow String, (5)Wax",Carpentry Hammer,1,0,Long Grey Pine Bowstave,1,0,Cotton Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,2129.60,193.60,1936,-1861.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,3%,Weapon Critical Chance,3%,Weapon Critical Chance,10%,Attack Speed,10%,Attack Speed,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,42,,,Grey Pine Long Bow with Cotton Bow String,,,,,,,,,,,,,,,,
Grey Pine Long Bow with Fustian Bow String#_3154b3135f9488f409330cba63f5dd2a,Grey Pine Long Bow with Fustian Bow String,1,,0,,,"Carpentry Hammer, Long Grey Pine Bowstave, (2)Fustian Bow String, (5)Wax",Carpentry Hammer,1,0,Long Grey Pine Bowstave,1,0,Fustian Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,3317.60,301.60,3016,-2941.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,3.00%,Weapon Critical Chance,3%,Weapon Critical Chance,10%,Focus,10.00%,Focus,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,43,,,Grey Pine Long Bow with Fustian Bow String,,,,,,,,,,,,,,,,
Grey Pine Long Bow with Hardened Leather Bow String#_238c33848e0b3a6ba71c52330979d253,Grey Pine Long Bow with Hardened Leather Bow String,1,,0,,,"Carpentry Hammer, Long Grey Pine Bowstave, (2)Hardened Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Long Grey Pine Bowstave,1,0,Hardened Leather Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,3229.60,293.60,2936,-2861.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,3.00%,Weapon Critical Chance,3.00%,Weapon Critical Chance,10%,Weapon Range,10.00%,Weapon Range,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,52,,,Grey Pine Long Bow with Hardened Leather Bow String,,,,,,,,,,,,,,,,
Grey Pine Long Bow with Leather Bow String#_1e8113b0a332c4f9b3e64eb7dd95732e,Grey Pine Long Bow with Leather Bow String,1,,0,,,"Carpentry Hammer, Long Grey Pine Bowstave, (2)Leather Bow String, (5)Wax",Carpentry Hammer,1,0,Long Grey Pine Bowstave,1,0,Leather Bow String,2,0,Wax,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,2107.60,191.60,1916,-1841.00,150,,,,,0.00,10.00,0.00,0,1,4,,,,3.00%,Weapon Critical Chance,3.00%,Weapon Critical Chance,10%,Weapon Critical Chance,10%,Weapon Critical Chance,,,,,2,7,21,30,,,,5,,100,,,,,,51,5,,,,,,,,,,1,,43,,,Grey Pine Long Bow with Leather Bow String,,,,,,,,,,,,,,,,
